"GeneName","Ensembl","ENTREZID","exp.1","exp.2","avg_log2FC","p_val","p_val_adj","pct.1","pct.2","Description"
"KCTD13","ENSG00000174943",253980,0.0479407689026148,0.0187710805611339,1.33322101714225,0.180457391225763,1,0.016,0.01,"potassium channel tetramerization domain containing 13"
"GTF2H2C","ENSG00000183474",728340,0.121907585693125,0.0482152712178471,1.33062178359799,0.015556908091631,1,0.038,0.02,"GTF2H2 family member C"
"IQCE","ENSG00000106012",23288,0.100374027079356,0.0397474129240463,1.3272764670986,8.90590832644778e-06,0.218657861230946,0.053,0.018,"IQ motif containing E"
"COX18","ENSG00000163626",285521,0.108084860423655,0.0428380550242945,1.32668989989833,0.000137568137673783,1,0.051,0.02,"cytochrome c oxidase assembly factor COX18"
"WDSUB1","ENSG00000196151",151525,0.136750697723958,0.0543898605656823,1.32346193883616,6.97780916038356e-05,1,0.056,0.023,"WD repeat, sterile alpha motif and U-box domain containing 1"
"RP4-816N1.6",NA,NA,0.01225032288653,0.00464481642228217,1.32287779900539,0.00537721564520317,1,0.01,0.002,NA
"CDC7","ENSG00000097046",8317,0.0529937094036822,0.0209747783417551,1.31999849410599,0.00172811684489544,1,0.025,0.008,"cell division cycle 7"
"HCK","ENSG00000101336",3055,0.0510533648441352,0.0202139433568946,1.31887392773985,0.16449962471894,1,0.018,0.011,"HCK proto-oncogene, Src family tyrosine kinase"
"SMN2","ENSG00000205571",6606,0.0359976913612649,0.0141951782619097,1.3173037085001,0.00466088564769238,1,0.015,0.004,"survival of motor neuron 1, telomeric"
"RWDD2A","ENSG00000013392",112611,0.0665703761778195,0.0265356819668159,1.31348408419335,0.0136570033030517,1,0.028,0.013,"RWD domain containing 2A"
"RAD51AP1","ENSG00000111247",10635,0.0411589416541163,0.0163202429848729,1.31274037531918,0.531382248051348,1,0.01,0.008,"RAD51 associated protein 1"
"CTB-178M22.2",NA,NA,0.0438235407909382,0.017418181018199,1.31073179970452,0.00592127336749388,1,0.022,0.008,NA
"EIF2AK3","ENSG00000172071",9451,0.0923463551859412,0.0370208843035227,1.30911315126546,1.54888588568203e-05,0.380282462652651,0.051,0.017,"eukaryotic translation initiation factor 2 alpha kinase 3"
"ELMO3","ENSG00000102890",79767,0.0210408003918176,0.00825472132098103,1.30742509927027,0.00467481467252702,1,0.015,0.004,"engulfment and cell motility 3"
"RP11-326I11.3",NA,NA,0.250950378465746,0.10126338994429,1.30578820945832,7.75523151980409e-05,1,0.079,0.039,NA
"ZNF142","ENSG00000115568",7701,0.0549692094559266,0.0220116928437201,1.30434952454419,0.0150289671543814,1,0.025,0.011,"zinc finger protein 142"
"CH507-42P11.8",NA,NA,0.0206867145541688,0.00813572517276723,1.30351574589087,0.0728728048971829,1,0.01,0.004,NA
"ROBO1","ENSG00000169855",6091,0.0900098837855876,0.036281611953171,1.30115905343361,9.38590478472464e-05,1,0.046,0.017,"roundabout guidance receptor 1"
"TAS2R14","ENSG00000212127",50840,0.0251294847585035,0.00996202888713634,1.29996275550723,0.0377332101428308,1,0.013,0.005,"taste 2 receptor member 14"
"CHN2","ENSG00000106069",1124,0.0393301990992438,0.0157330603181595,1.29964775822374,0.00549622746671382,1,0.027,0.011,"chimerin 2"
"KCTD7","ENSG00000243335",154881,0.0309463420459824,0.012343722113995,1.29784114962371,0.0578829008517429,1,0.016,0.008,"potassium channel tetramerization domain containing 7"
"PPP5D1","ENSG00000230510",100506012,0.0539276255897751,0.0217357705318555,1.29496692512229,0.00576813665322586,1,0.024,0.009,"PPP5 tetratricopeptide repeat domain containing 1, pseudogene"
"ABC12-49244600F4.4",NA,NA,0.0422222441379898,0.0169725500921884,1.29437648859742,0.00314871295320047,1,0.022,0.007,NA
"RTN1","ENSG00000139970",6252,0.102160513118239,0.04151593933052,1.29076075482331,0.000474326179207631,1,0.041,0.016,"reticulon 1"
"RP11-302L19.3",NA,NA,0.0441151004948313,0.0178059329261981,1.2895782045913,0.198198210368609,1,0.015,0.009,NA
"C1QTNF6","ENSG00000133466",114904,0.088045652553648,0.0357920960193786,1.28896764347046,0.000166728405757055,1,0.041,0.014,"C1q and TNF related 6"
"CDK14","ENSG00000058091",5218,0.0986669364067368,0.0401836329177912,1.28738664661943,0.000523869425951819,1,0.035,0.013,"cyclin dependent kinase 14"
"RP11-288L9.1",NA,NA,0.0240237007331283,0.0096231878821141,1.28455904108748,0.0362304255201481,1,0.01,0.003,NA
"RP11-390P24.1",NA,NA,0.0191759490201839,0.00763653213695525,1.2839869936655,0.0721785055672404,1,0.01,0.004,NA
"RP11-157P1.4",NA,NA,0.0336308171908961,0.0135759055265111,1.28364970399519,0.00127140661888326,1,0.019,0.005,NA
"SLC2A1-AS1","ENSG00000227533",440584,0.0303616063458812,0.0122363264033791,1.28328709167645,0.020040138706531,1,0.014,0.005,"SLC2A1 divergent transcript"
"ERMP1","ENSG00000099219",79956,0.17904824830874,0.0734659781753851,1.28055348978829,6.72599961990249e-08,0.00165136742667846,0.094,0.036,"endoplasmic reticulum metallopeptidase 1"
"CTPS1","ENSG00000171793",1503,0.0851109968030463,0.0348151240971715,1.27985389658237,0.000545274122250648,1,0.051,0.023,"CTP synthase 1"
"SFRP2","ENSG00000145423",6423,0.0663563002321879,0.0271074845350031,1.27901274565024,0.695720781692568,1,0.009,0.011,"secreted frizzled related protein 2"
"B3GLCT","ENSG00000187676",145173,0.0717813093491615,0.0294202989658697,1.27531315481525,0.00250529128885491,1,0.037,0.016,"beta 3-glucosyltransferase"
"RHOBTB1","ENSG00000072422",9886,0.17471588602602,0.0720283323590146,1.27368478599076,2.5587289168032e-08,0.000628219123653522,0.09,0.033,"Rho related BTB domain containing 1"
"ZNF473","ENSG00000142528",25888,0.0695417718099934,0.028615865368583,1.26936804516643,0.012728002182339,1,0.029,0.014,"zinc finger protein 473"
"SDC2","ENSG00000169439",6383,0.122946619149651,0.050770767672747,1.26935802110336,0.00428229484096076,1,0.034,0.015,"syndecan 2"
"SLC2A14","ENSG00000173262",144195,0.0396709898750535,0.0162700201779714,1.26548315959209,0.0163772061741414,1,0.024,0.011,"solute carrier family 2 member 14"
"C17orf96",NA,NA,0.0805022389906714,0.0332741361304925,1.26463729174645,5.35576438203595e-05,1,0.048,0.017,NA
"SEMA7A","ENSG00000138623",8482,0.0888241294108343,0.0367822155034047,1.26292709441968,0.000458750803999673,1,0.042,0.017,"semaphorin 7A (John Milton Hagen blood group)"
"RSPO3","ENSG00000146374",84870,0.361599379129774,0.151077000056856,1.2569288081819,2.51452535410767e-07,0.00617366264940516,0.091,0.037,"R-spondin 3"
"NPAS2","ENSG00000170485",4862,0.0661907604547623,0.0275089119535052,1.25484225463342,1.64994966715195e-05,0.405095642279146,0.048,0.016,"neuronal PAS domain protein 2"
"SNHG21","ENSG00000250988",100505616,0.0721746153459919,0.030045384412361,1.25348333953717,0.000307882523165644,1,0.038,0.014,"small nucleolar RNA host gene 21"
"GLIS2","ENSG00000126603",84662,0.146454127683873,0.0612389381986127,1.25259460060843,2.225929759266e-05,0.546510274494988,0.06,0.024,"GLIS family zinc finger 2"
"SERPINE1","ENSG00000106366",5054,0.450801958755585,0.189144031567245,1.25128337178226,6.7585599546332e-05,1,0.098,0.052,"serpin family E member 1"
"VCAN","ENSG00000038427",1462,0.0990942232383073,0.0414167039393412,1.25073344182839,0.0126286391555452,1,0.029,0.014,"versican"
"ZNF57","ENSG00000171970",126295,0.0425548127114999,0.0176844422249789,1.24857676878678,0.00596616344666617,1,0.02,0.007,"zinc finger protein 57"
"RAB23","ENSG00000112210",51715,0.029638481987745,0.0122871502348266,1.24428892902853,0.104087364549909,1,0.014,0.007,"RAB23, member RAS oncogene family"
"RP11-589P10.5",NA,NA,0.0736319566730434,0.0308688040649748,1.24377298583331,0.104727934092788,1,0.024,0.014,NA
"CBR3","ENSG00000159231",874,0.23261227048152,0.0980883346463492,1.24249666952689,4.34343787757583e-05,1,0.076,0.036,"carbonyl reductase 3"
"B3GALT2","ENSG00000162630",8707,0.0922619596652213,0.0387845673713285,1.24198672157266,0.0284068129266025,1,0.022,0.01,"beta-1,3-galactosyltransferase 2"
"AP1S3","ENSG00000152056",130340,0.0314037887523137,0.0130882180179766,1.23845260236936,0.0203082053862661,1,0.016,0.006,"adaptor related protein complex 1 subunit sigma 3"
"CCDC153","ENSG00000248712",283152,0.0725657345848014,0.0305703229329358,1.23676799575694,0.18466061091417,1,0.02,0.013,"coiled-coil domain containing 153"
"C14orf79",NA,NA,0.0355819572014648,0.0148885691515938,1.23572728665399,0.00601148514088971,1,0.023,0.008,NA
"CPE","ENSG00000109472",1363,1.69879877123419,0.72132865811878,1.2353455834761,1.50746018564471e-13,3.70111624779489e-09,0.229,0.11,"carboxypeptidase E"
"SMIM5","ENSG00000204323",643008,0.0177902486507023,0.0073718693843955,1.22893939291422,0.0362809869469063,1,0.01,0.003,"small integral membrane protein 5"
"ADAD2","ENSG00000140955",161931,0.0110298373907897,0.00448922305124478,1.2285119905111,0.0362809869469063,1,0.01,0.003,"adenosine deaminase domain containing 2"
"LAMC2","ENSG00000058085",3918,0.01853255926238,0.00769906204119102,1.22714723976778,0.0677206106878899,1,0.013,0.005,"laminin subunit gamma 2"
"BDNF-AS","ENSG00000245573",497258,0.0460509580831886,0.0194546490961672,1.22709065436669,0.0541133439225829,1,0.018,0.008,"BDNF antisense RNA"
"LINC01125",NA,NA,0.0365532913366339,0.0154300173391999,1.22418582840058,0.0650059077085672,1,0.014,0.006,NA
"IL1R1","ENSG00000115594",3554,0.845382229198308,0.362205713332565,1.22193689819057,1.09629524963497e-16,2.69162409690378e-12,0.251,0.112,"interleukin 1 receptor type 1"
"IL6R","ENSG00000160712",3570,0.123276423278927,0.0526819743751169,1.22064298469986,7.5052292459089e-05,1,0.054,0.022,"interleukin 6 receptor"
"MAPK8IP1","ENSG00000121653",9479,0.0251996724178708,0.0106281551411034,1.21682753784044,0.0379605185542954,1,0.013,0.005,"mitogen-activated protein kinase 8 interacting protein 1"
"ADAMTS13","ENSG00000160323",11093,0.0364340473809858,0.0155154574887217,1.21203584470403,0.0376444633670767,1,0.011,0.004,"ADAM metallopeptidase with thrombospondin type 1 motif 13"
"TTLL10","ENSG00000162571",254173,0.051152842241363,0.0218792399066601,1.21138047577092,0.00140217484077938,1,0.02,0.005,"tubulin tyrosine ligase like 10"
"PKD1L1","ENSG00000158683",168507,0.0200810447717398,0.00847031130316674,1.2098808387974,0.0177378480465783,1,0.011,0.003,"polycystin 1 like 1, transient receptor potential channel interacting"
"MANEA-AS1",NA,NA,0.042021792380406,0.0179565491290376,1.20979158289795,0.119554765438294,1,0.011,0.005,NA
"TSPAN8","ENSG00000127324",7103,0.0391931021375969,0.0167959935445145,1.20465629810572,0.268602828817628,1,0.011,0.007,"tetraspanin 8"
"RP11-498C9.15",NA,NA,0.0355522389789946,0.0152686783740989,1.19993580194113,0.0501878422461492,1,0.019,0.009,NA
"ZFP30","ENSG00000120784",22835,0.0550931077971865,0.0238262945303515,1.19690578311761,0.102165077272067,1,0.02,0.011,"ZFP30 zinc finger protein"
"TBC1D32","ENSG00000146350",221322,0.0523490527695441,0.0226551974116945,1.19530984163357,0.218924482051865,1,0.014,0.008,"TBC1 domain family member 32"
"KLHL26","ENSG00000167487",55295,0.0385160987417171,0.0166359568918734,1.19352481849538,0.0333037854412584,1,0.018,0.008,"kelch like family member 26"
"MIR503HG","ENSG00000223749",NA,0.0378421786095139,0.0163473425091903,1.19301482468212,0.143556700046185,1,0.015,0.008,NA
"MMP19","ENSG00000123342",4327,0.0252750574940731,0.0108731681335871,1.19021746413859,0.0646780610126806,1,0.014,0.006,"matrix metallopeptidase 19"
"TTLL4","ENSG00000135912",9654,0.0301785775989188,0.0130292659519503,1.18946443863359,0.0319893806690145,1,0.019,0.008,"tubulin tyrosine ligase like 4"
"DNAJC16","ENSG00000116138",23341,0.15722515954074,0.0688161428696153,1.18777718537378,0.00207885892970423,1,0.061,0.033,"DnaJ heat shock protein family (Hsp40) member C16"
"C15orf41","ENSG00000186073",84529,0.0730226894042219,0.0318761463890309,1.18675592013756,8.55500179299363e-05,1,0.035,0.011,"CDAN1 interacting nuclease 1"
"CMKLR1","ENSG00000174600",1240,0.124099571844427,0.0543409430487697,1.18604208843057,8.78871936995796e-06,0.215780637971208,0.056,0.02,"chemerin chemokine-like receptor 1"
"OXCT2","ENSG00000198754",64064,0.0170471206538876,0.00729332861346816,1.18556133387218,0.0178559994376052,1,0.011,0.003,"3-oxoacid CoA-transferase 2"
"MTMR1","ENSG00000063601",8776,0.075376574510318,0.0329435637874652,1.18532630153477,0.0252253337358866,1,0.024,0.011,"myotubularin related protein 1"
"BRINP1","ENSG00000078725",1620,0.102538896337826,0.0449555893590156,1.18317643168351,0.00167821906474275,1,0.023,0.007,"BMP/retinoic acid inducible neural specific 1"
"ZNF19","ENSG00000157429",7567,0.0298903048741248,0.0129837981240493,1.1809432791934,0.0706847218146864,1,0.011,0.005,"zinc finger protein 19"
"ZNF41","ENSG00000147124",7592,0.0430428895186546,0.0187996785442201,1.17985399614422,0.00322768960937716,1,0.024,0.008,"zinc finger protein 41"
"RSG1",NA,NA,0.0198910854113288,0.00860860327693378,1.17552862521221,0.0582094612276325,1,0.016,0.008,NA
"CFAP45","ENSG00000213085",25790,0.0171724984940092,0.00740574613539076,1.17540143448545,0.00189221966779452,1,0.015,0.003,"cilia and flagella associated protein 45"
"ZNF133","ENSG00000125846",7692,0.067534895684499,0.0297268106555405,1.17433236029982,4.36628427585265e-05,1,0.037,0.011,"zinc finger protein 133"
"FBXO42","ENSG00000037637",54455,0.161595078385719,0.0714567236369152,1.1732750927694,4.15190560632167e-06,0.10193758644641,0.071,0.028,"F-box protein 42"
"ERI1","ENSG00000104626",90459,0.074790609534176,0.0329790673889024,1.17273510860816,0.0103293604363366,1,0.033,0.016,"exoribonuclease 1"
"SPINK5","ENSG00000133710",11005,0.133143420745883,0.0589041794355172,1.17174345386733,0.000100879014133,1,0.044,0.016,"serine peptidase inhibitor Kazal type 5"
"GRAMD1C","ENSG00000178075",54762,0.0612791945067141,0.0270157313391437,1.17117327116991,0.01613253013031,1,0.024,0.011,"GRAM domain containing 1C"
"CBWD7",NA,NA,0.0213636064422708,0.00929167094339572,1.17105008670805,0.0192461589520875,1,0.013,0.004,NA
"RAMP1","ENSG00000132329",10267,0.0284361719622472,0.0124336310121922,1.1709354734451,0.0202725908492324,1,0.015,0.005,"receptor activity modifying protein 1"
"RP11-20I23.13",NA,NA,0.0462932397705946,0.0204030545286013,1.16830797021855,0.109483108243852,1,0.019,0.011,NA
"LCMT2","ENSG00000168806",9836,0.0205407259325738,0.00895223728265982,1.16718137382185,0.0646780610126806,1,0.014,0.006,"leucine carboxyl methyltransferase 2"
"WIZ","ENSG00000011451",58525,0.170789123184021,0.0758571354726723,1.16716782636112,1.72595439893778e-07,0.00423756324027205,0.105,0.046,"WIZ zinc finger"
"HMGN4","ENSG00000182952",10473,0.0355364522294986,0.0156589173453306,1.16461084927079,0.103059470237171,1,0.014,0.007,"high mobility group nucleosomal binding domain 4"
"ZNF324B","ENSG00000249471",388569,0.0238252032017652,0.0104571751522975,1.16171825351023,0.0378239941706717,1,0.013,0.005,"zinc finger protein 324B"
"ZNF865","ENSG00000261221",100507290,0.061501059116165,0.0273150299603474,1.16081835679979,0.000556642985877752,1,0.033,0.011,"zinc finger protein 865"
"LRP8","ENSG00000157193",7804,0.0196100212211902,0.00858736888188414,1.15950990849697,0.00166088744428468,1,0.023,0.007,"LDL receptor related protein 8"
"POLA1","ENSG00000101868",5422,0.0768326048388492,0.0342768126533792,1.15650408880119,0.00772081187028401,1,0.03,0.014,"DNA polymerase alpha 1, catalytic subunit"
"SFTA1P","ENSG00000225383",207107,0.0455861224341581,0.0202678654733093,1.15594339351598,0.0199166320193095,1,0.016,0.006,"surfactant associated 1, lncRNA"
"CHST3","ENSG00000122863",9469,0.108138941940563,0.048355882195381,1.15547265067332,0.000161301712415697,1,0.044,0.017,"carbohydrate sulfotransferase 3"
"CLSPN","ENSG00000092853",63967,0.0301850578877038,0.0133815033812713,1.15336855025314,0.170100163787996,1,0.013,0.007,"claspin"
"FUT1","ENSG00000174951",2523,0.277474418035024,0.124632706709499,1.15249082561449,2.85985426499373e-05,0.702151419141261,0.086,0.042,"fucosyltransferase 1 (H blood group)"
"RP11-290L1.2",NA,NA,0.0435047677214212,0.0193898356545895,1.15192623887502,0.0605128206504114,1,0.015,0.007,NA
"CH507-9B2.9",NA,NA,0.050922875187617,0.022736010806965,1.15144419273141,0.181087726217566,1,0.016,0.01,NA
"FJX1","ENSG00000179431",24147,0.166607917461136,0.0748647204922672,1.15048486764329,8.60741502250079e-05,1,0.072,0.034,"four-jointed box kinase 1"
"FAS","ENSG00000026103",355,0.243474976860942,0.109629013822294,1.14868414395519,0.000464189329968444,1,0.072,0.038,"Fas cell surface death receptor"
"ARMC7","ENSG00000125449",79637,0.191666844682046,0.086296406795462,1.14810818243465,2.85831077997616e-08,0.000701772462699747,0.087,0.031,"armadillo repeat containing 7"
"ZSCAN12","ENSG00000158691",9753,0.0530534790750518,0.0237981886801404,1.14537827342514,0.00572428416925308,1,0.019,0.006,"zinc finger and SCAN domain containing 12"
"SPTBN5","ENSG00000137877",51332,0.0386797726701775,0.0173016811892228,1.14526400956883,0.00567025626845261,1,0.025,0.01,"spectrin beta, non-erythrocytic 5"
"RAC3","ENSG00000169750",5881,0.0343163711251705,0.0153328981818743,1.14491062301068,0.333271354018222,1,0.013,0.008,"Rac family small GTPase 3"
"BNC2","ENSG00000173068",54796,0.105191152551106,0.0473847040147756,1.14488140692747,4.98056621733008e-06,0.122282861767888,0.054,0.018,"basonuclin 2"
"ZNF410","ENSG00000119725",57862,0.0310013808616846,0.0138614752708062,1.14217717792398,0.0726118048619053,1,0.01,0.004,"zinc finger protein 410"
"SDR42E2","ENSG00000183921",100288072,0.0449832330484245,0.0201970754370294,1.14212430663084,0.00177036453636371,1,0.025,0.008,"short chain dehydrogenase/reductase family 42E, member 2"
"MARCH9","ENSG00000139266",92979,0.189204884496405,0.0856498426283139,1.1403350156088,9.34057907571213e-07,0.0229329897466884,0.089,0.037,"membrane associated ring-CH-type finger 9"
"RP11-355F16.1",NA,NA,0.033711114314304,0.0151214360563546,1.13924455651563,0.00606546459611887,1,0.023,0.008,NA
"HK2","ENSG00000159399",3099,0.0175055388343338,0.00777187108423775,1.13793808309393,0.0644167670928181,1,0.014,0.006,"hexokinase 2"
"TLCD2","ENSG00000185561",727910,0.0893780703170682,0.0404957852697473,1.13568349316587,0.0176558161025159,1,0.037,0.02,"TLC domain containing 2"
"CSF2RB","ENSG00000100368",1439,0.286385443508303,0.13017266562295,1.1355178409765,9.28392492721377e-08,0.00227938924812953,0.105,0.045,"colony stimulating factor 2 receptor subunit beta"
"CCT6B","ENSG00000132141",10693,0.0388052641210833,0.0174951108953578,1.13441970957445,0.270708647536544,1,0.015,0.01,"chaperonin containing TCP1 subunit 6B"
"TSPAN1","ENSG00000117472",10103,0.0436939484476256,0.0197384491576877,1.13326112439794,0.100611346647981,1,0.02,0.011,"tetraspanin 1"
"ZMYM1","ENSG00000197056",79830,0.093675499755788,0.0425527240832909,1.13231207228589,0.0189625547500892,1,0.035,0.019,"zinc finger MYM-type containing 1"
