,p.value,statistic.t,mean_case,mean_control,p.adjust,log2FC
XAV939_1268,0.0343859702457657,2.129600261077,30.3909642051401,28.6065204334448,0.0485371195392155,0.0872984220516284
PLX.4720_1371,1.0915282565155e-05,4.50924329219642,79.8901341215014,68.730898885117,4.60449276024357e-05,0.217058523779753
Trametinib_1372,0.0048945897446945,2.8592578334711,0.813977922208168,0.556599081994981,0.00823997447845358,0.548351135109841
Dabrafenib_1373,1.41533349789407e-08,5.92465482059039,50.9321453664723,35.2697822014441,2.30655968687674e-07,0.530143820953941
Temozolomide_1375,0.0118893885234124,2.53871991165747,298.88638659313,275.014623090857,0.0185676833535845,0.120088856215859
Afatinib_1377,0.000641446453778935,-3.46241090259263,38.3917095783549,45.8891263550314,0.00143543200327359,-0.257357536081451
Bleomycin..50.uM._1378,0.00041026023525645,3.6010627684116,16.1693197126517,11.586957538845,0.000941034414619482,0.480757183521184
AZD3514_1382,1.28927668555334e-05,4.46272768775451,31.0809509596355,26.9275189515999,5.3164555460458e-05,0.206949336544756
Doxorubicin_1386,9.05714856490187e-11,6.83334107958571,0.184742492810957,0.16794351901718,5.53995587219831e-09,0.137539617580125
Bleomycin..10.uM._1392,0.00235411187205713,3.0836337947996,10.4209179023272,8.2894639784373,0.00434150279922093,0.330131638783734
Gemcitabine_1393,0.000376937928982778,3.62517717614477,0.031066511070545,0.0252111928525636,0.000875545695801768,0.301295848394215
AZD6738_1394,0.000242728762583543,3.74712256455238,6.83537368445019,5.1100014552073,0.000601901728838921,0.419696508971008
AZD5438_1401,0.00164225186383686,3.1917562694012,2.31814609791382,2.08804945337069,0.00322302905897395,0.150815611938815
AZD7762_1402,1.36205266553106e-05,4.49974705436555,0.781532229534601,0.544222308831297,5.49311349725165e-05,0.522109272676219
AZD6094_1403,7.40031219800231e-11,6.87521453555682,25.9760477769873,22.1948706046613,5.53995587219831e-09,0.226955645421364
AZD4877_1409,0.0146236599234084,2.46562604242764,0.029612710857107,0.0252717976760335,0.0223620132995454,0.2286882740584
EphB4_9721_1413,0.01070954322049,2.57781229613985,10.8073783162958,9.42669759647608,0.0167965912902557,0.197192239522665
AZD8931_1416,0.000882031644066759,-3.37139087322027,6.52913593884368,7.78552386669557,0.00183923643961648,-0.253902038410756
FEN1_3940_1419,2.13850617176411e-05,4.37950224713982,9.11572923476775,7.66982768170666,8.00848739834111e-05,0.249163907742658
BPTES_1425,7.15458636695167e-06,4.61835192083494,49.1100347226398,42.4269194621351,3.20211365447715e-05,0.211037911482654
AZD7969_1426,0.000147205152632602,3.87060884764714,11.0154349612644,9.28428609789502,0.00039433789062894,0.24666357764482
IGFR_3801_1430,3.11002736393989e-07,5.28053997719765,0.965542252753914,0.910115054953278,2.28276008513188e-06,0.0852904543190832
JAK1_3715_1433,4.47712524332603e-05,4.17812297368579,84.4896304770749,75.5223807424757,0.00014802747426132,0.16187004395261
JAK3_7406_1434,0.000419933410764236,3.59240872061161,30.7915887568855,26.94182929163,0.000957239513978104,0.192688498210612
AZD2014_1441,0.000854985377692004,3.38051872759805,1.02627145410409,0.815675366054231,0.00179302647778837,0.331345394224787
AZD8186_1444,1.07874696217104e-09,6.45535632645353,7.90665226811151,6.21383410404051,3.39586437800749e-08,0.347583251676037
AZD8835_1445,2.77439460925313e-05,4.29843247245342,14.6025138722426,14.1508119253053,0.00010081216055405,0.0453319229750106
PI3Ka_4409_1446,2.52201335596843e-05,4.31138797118428,13.4622428308072,10.850149047304,9.25578901640415e-05,0.311203924283818
AZD1208_1449,0.0350444944406719,2.12165265053383,35.7364489622108,33.0631985602047,0.0489023933829909,0.112169985804729
RAF_9304_1453,8.1621152337645e-06,4.58936004486126,11.9099767081151,9.45398893751158,3.56606701284711e-05,0.333175510126053
PARP_9495_1458,0.00848535503481307,2.6587742360909,6.62385510900692,5.80587757070036,0.0134944595574405,0.190156965513447
PARP_0108_1459,7.53187026640039e-05,4.05188986584521,1.84181757187443,1.25376581126864,0.00022657347440729,0.554862277808924
PARP_9482_1460,0.000725205496828411,3.43466799347955,1.30258255876246,0.858297305737292,0.00157770509888002,0.601825439840527
AZD1332_1463,0.00246301936304867,3.06786945704922,8.11545701256432,7.30568104004627,0.00446868522632712,0.151653572551424
SN.38_1490,5.23906574694982e-06,4.71320452827448,0.0235021997100153,0.0149143382179444,2.4970612066631e-05,0.656095829945251
SN.38_1494,7.37451103691288e-05,4.0668008807527,0.020626006651796,0.014158575235733,0.000223673185995622,0.542788436112286
Olaparib_1495,0.0294791607492488,2.19247940364199,44.7976021302607,40.119798880487,0.0422611406053683,0.15910713780743
Cisplatin_1496,0.0120554688806621,2.53650770186464,7.78018167810699,7.05862547117508,0.0187472757593347,0.140416570256844
AZD4547_1497,3.71461914851125e-06,4.74678411740803,9.08335881135125,7.89868907352809,1.89342392708837e-05,0.20161263817023
Selumetinib_1498,0.00237971976892825,3.09008612496129,9.24780062647313,7.25915536313296,0.00436678577598333,0.349308601448318
Bicalutamide_1502,1.38423526545286e-05,4.4544844218446,89.3062720703983,81.8295842197227,5.52189502631739e-05,0.126138979307021
Refametinib_1526,0.00918957611348764,2.63927025390924,8.45843988846905,6.82279645230698,0.0144745683847638,0.310028414577224
Pictilisib_1527,1.41118991868935e-05,4.4835672934698,2.71694504612411,2.15777369739176,5.53597142783685e-05,0.332441819358724
Pevonedistat_1529,0.0317221210059669,2.16386434627003,1.35753046827698,1.20630075524002,0.0452996825260306,0.170394932881117
PFI.3_1530,6.84627853660566e-06,4.62102676178885,105.722063513577,95.2820229259917,3.10195583078306e-05,0.15000054090504
