B	CD4+ T	CD8+ T1	CD8+ T2	CD8+ T3	DNAJB1+PTGDR+ NK	Endo	Epi	Fibro	KLRC2+PTGDR+ NK	Mast	Myeloid	Oligo	pDC	PTGDR- NK	PTGDR+ NK1	PTGDR+ NK2	PTGDS+PTGDR+ NK
GSM1019154	-0.136801838727953	-0.235437634794174	0.00737233730896806	-0.20989731804823	-0.494453235039049	-0.163366383411272	0.0394086818555836	-0.34605012429021	0.065419607183306	-0.215316954773394	-0.234441296114156	-0.0528125614190725	-0.412396435131494	-0.233929460061844	0.184221414095493	-0.13761997020896	-0.108682154627724	-0.285295366314217
GSM1019158	-0.273100756703253	-0.257171347515105	-0.198258427711848	-0.414611711441127	-0.432941052832786	-0.160405299817656	0.0782608872716796	-0.1597860512436	0.137394957539745	-0.291099114355265	-0.0901276204724308	0.0758069095966057	-0.442537171378131	-0.303582158752604	-0.066108486760594	-0.313957008163611	-0.128381223545072	-0.316101199562642
GSM1019160	-0.0472920403451661	-0.21337194270377	0.00641231380354315	-0.303568308256678	-0.378089120369508	-0.181062942134962	-0.0859217215024005	-0.255583357995157	-0.00634322068118579	-0.240712614652482	-0.116310194784754	-0.128758426597352	-0.418558176819666	-0.192036263229813	0.114787835227191	-0.208863131779424	-0.170342802297932	-0.231798208705883
GSM1019162	-0.190307418417813	-0.233771379666375	0.102311283398775	-0.277507945617673	-0.488097272975762	-0.101593763558311	0.0611468055290027	-0.259129960443805	0.0917096432578913	-0.172532796264472	-0.0236993676560898	0.177592673931438	-0.449594344582676	-0.28972858524194	0.203671301007117	-0.18962099459199	-0.127173844193339	-0.310054534048201
GSM1019163	-0.161642489941315	-0.273308190997771	-0.166652218111296	-0.22276299096088	-0.398915654888836	-0.228871361085155	0.17105594739269	-0.242126677610631	-0.0132193455437102	-0.218066305322258	-0.0875131077393075	-0.115658661042872	-0.439179876619493	-0.171817722679338	-0.0916174675894321	-0.277831814145418	-0.102457624198449	-0.308333738012844
GSM1019164	0.0572738341037075	-0.166948895180347	0.157450148017877	-0.195870991811495	-0.477966198775779	-0.12078899950954	0.243400852851883	-0.331020205274303	0.165332913212119	-0.138709359870054	-0.0065983584650831	0.171482602049335	-0.402880482551473	-0.269632575947385	0.274142672116516	-0.0864154144289942	-0.0858934943753164	-0.183654390085923
GSM1019165	-0.150241609191333	-0.150579003386467	0.263684385502016	-0.0681118181677844	-0.381105817787613	-0.0635438118986997	0.00957666925965607	-0.462454409646946	-0.0388749366903929	-0.0462837942260408	-0.159145719411517	0.259868542751434	-0.294800422926722	-0.317799796304929	0.449006570278406	0.0258194676743542	0.0375376763319323	-0.27051193388115
GSM1019166	-0.339524645772241	-0.284613491058599	-0.186859160057453	-0.410949813780735	-0.411765890706225	-0.192167632247402	0.0758886518024552	-0.158628334291871	-0.0272153214697719	-0.359703469714759	-0.0372295969735438	-0.0727789729931854	-0.437052385262471	-0.382289417624763	-0.0996199272785808	-0.378070774047339	-0.185901706351567	-0.343317108643037
GSM1019169	-0.0297286480590373	-0.166124670646625	-0.0846126463136379	-0.364514086332331	-0.451438876653332	-0.198148468048686	0.131204290929909	-0.434591140416086	0.144340762278834	-0.230639342979941	-0.0258054835809797	0.0434337470051046	-0.400624818026482	-0.263228415354761	0.0635685560150176	-0.282982023258081	-0.146059751643055	-0.31867815779773
GSM1019170	-0.0220780644994968	-0.254236695409586	0.135649673846679	-0.154629107143323	-0.406312125224327	-0.108021795309562	-0.0418656281879161	-0.301169838140997	0.0689513323357391	-0.15234500521456	-0.204028539389995	-0.231853057138699	-0.387011748255776	-0.305423026650254	0.306766728994413	-0.0924510964437341	-0.158186430156314	-0.319406381105141
